ו;ה;י;ד;ב;ע;ה;ש;מ;ת;ו;מ;י;ר;ח;א;י;ה;י;ו;(6, 1, 1, 1, 1)
נ;ן;ב;ע;ש;ו;ה;י;ל;א;ה;ו;ה;י;ר;מ;א;י;ו;ה;(6, 1, 1, 21, 21)
י;ד;ב;ע;ה;ש;מ;ר;מ;א;ל;ה;ש;מ;ת;ר;ש;מ;ן;ו;(6, 1, 1, 41, 41)
ה;ן;ד;ר;י;ה;ת;א;ר;ב;ע;ם;ו;ק;ה;ת;ע;ו;ת;מ;(6, 1, 2, 8, 61)
ץ;ר;א;ה;ל;א;ה;ז;ה;ם;ע;ה;ל;כ;ו;ה;ת;א;ה;ז;(6, 1, 2, 28, 81)
ר;ש;י;י;נ;ב;ל;ם;ה;ל;ן;ת;נ;י;כ;נ;א;ר;ש;א;(6, 1, 2, 48, 101)
ל;ג;ר;ף;כ;ך;ר;ד;ת;ר;ש;א;ם;ו;ק;מ;ל;כ;ל;א;(6, 1, 2, 68, 121)
ת;ר;ב;ד;ר;ש;א;כ;ו;י;ת;ת;נ;ם;כ;ל;ו;ב;ם;כ;(6, 1, 3, 19, 141)
ה;ן;ו;נ;ב;ל;ה;ו;ר;ב;ד;מ;ה;מ;ה;ש;מ;ל;א;י;(6, 1, 3, 39, 161)
ת;ר;פ;ר;ה;נ;ל;ו;ד;ג;ה;ר;ה;נ;ה;ד;ע;ו;ה;ז;(6, 1, 4, 15, 181)
ו;ד;ג;ה;ם;י;ה;ד;ע;ו;ם;י;ת;ח;ה;ץ;ר;א;ל;כ;(6, 1, 4, 35, 201)
ל;ם;כ;ל;ו;ב;ג;ה;י;ה;י;ש;מ;ש;ה;א;ו;ב;מ;ל;(6, 1, 4, 55, 221)
ח;י;מ;י;ל;כ;ך;י;נ;פ;ל;ש;י;א;ב;צ;י;ת;י;א;(6, 1, 5, 2, 241)
י;ה;א;ה;ש;מ;ם;ע;י;ת;י;י;ה;ר;ש;א;כ;ך;י;י;(6, 1, 5, 22, 261)
ז;ח;ך;ב;ז;ע;א;א;ל;ו;ך;פ;ר;א;א;ל;ך;מ;ע;ה;(6, 1, 5, 42, 281)
ם;ע;ה;ת;א;ל;י;ח;נ;ת;ה;ת;א;י;כ;ץ;מ;א;ו;ק;(6, 1, 6, 3, 301)
א;ל;י;ת;ע;ב;ש;נ;ר;ש;א;ץ;ר;א;ה;ת;א;ה;ז;ה;(6, 1, 6, 23, 321)
מ;ץ;מ;א;ו;ק;ז;ח;ק;ר;ם;ה;ל;ת;ת;ל;ם;ת;ו;ב;(6, 1, 6, 43, 341)
א;ה;ר;ו;ת;ה;ל;כ;כ;ת;ו;ש;ע;ל;ר;מ;ש;ל;ד;א;(6, 1, 7, 11, 361)
מ;מ;ר;ו;ס;ת;ל;א;י;ד;ב;ע;ה;ש;מ;ך;ו;צ;ר;ש;(6, 1, 7, 31, 381)
י;כ;ש;ת;ן;ע;מ;ל;ל;ו;א;מ;ש;ו;ן;י;מ;י;ו;נ;(6, 1, 7, 51, 401)
ה;ר;פ;ס;ש;ו;מ;י;א;ל;ך;ל;ת;ר;ש;א;ל;כ;ב;ל;(6, 1, 7, 71, 421)
ו;י;ו;ב;ת;י;ג;ה;ו;ך;י;פ;מ;ה;ז;ה;ה;ר;ו;ת;(6, 1, 8, 11, 441)
ת;ו;ש;ע;ל;ר;מ;ש;ת;ן;ע;מ;ל;ה;ל;י;ל;ו;ם;מ;(6, 1, 8, 31, 461)
א;ח;י;ל;צ;ת;ז;א;י;כ;ו;ב;ב;ו;ת;כ;ה;ל;כ;כ;(6, 1, 8, 51, 481)
י;ו;צ;א;ו;ל;ה;ל;י;כ;ש;ת;ז;א;ו;ך;כ;ר;ד;ת;(6, 1, 8, 71, 501)
ת;ל;א;ו;ץ;ר;ע;ת;ל;א;ץ;מ;א;ו;ק;ז;ח;ך;י;ת;(6, 1, 9, 8, 521)
א;ל;כ;ב;ך;י;ה;ל;א;ה;ו;ה;י;ך;מ;ע;י;כ;ת;ח;(6, 1, 9, 28, 541)
י;ר;ט;ש;ת;א;ע;ש;ו;ה;י;ו;צ;י;ו;ך;ל;ת;ר;ש;(6, 1, 9, 48, 561)
ה;נ;ח;מ;ה;ב;ר;ק;ב;ו;ר;ב;ע;ר;מ;א;ל;ם;ע;ה;(6, 1, 10, 16, 581)
כ;ל;ו;נ;י;כ;ה;ר;מ;א;ל;ם;ע;ה;ת;א;ו;ו;צ;ו;(6, 1, 11, 14, 601)
א;ם;י;מ;י;ת;ש;ל;ש;ד;ו;ע;ב;י;כ;ה;ד;י;צ;ם;(6, 1, 11, 34, 621)
ו;ב;ל;ה;ז;ה;ן;ד;ר;י;ה;ת;א;ם;י;ר;ב;ע;ם;ת;(6, 1, 11, 54, 641)
ל;א;ה;ו;ה;י;ר;ש;א;ץ;ר;א;ה;ת;א;ת;ש;ר;ל;א;(6, 1, 11, 74, 661)
ו;א;ר;ל;ו;ה;ת;ש;ר;ל;ם;כ;ל;ן;ת;נ;ם;כ;י;ה;(6, 1, 11, 94, 681)
ש;נ;מ;ה;ט;ב;ש;י;צ;ח;ל;ו;י;ד;ג;ל;ו;י;נ;ב;(6, 1, 12, 6, 701)
ה;ת;א;ר;ו;כ;ז;ר;מ;א;ל;ע;ש;ו;ה;י;ר;מ;א;ה;(6, 1, 12, 26, 721)
י;ד;ב;ע;ה;ש;מ;ם;כ;ת;א;ה;ו;צ;ר;ש;א;ר;ב;ד;(6, 1, 13, 8, 741)
י;נ;מ;ם;כ;י;ה;ל;א;ה;ו;ה;י;ר;מ;א;ל;ה;ו;ה;(6, 1, 13, 28, 761)
א;ז;ה;ץ;ר;א;ה;ת;א;ם;כ;ל;ן;ת;נ;ו;ם;כ;ל;ח;(6, 1, 13, 48, 781)
ב;ש;י;ם;כ;י;נ;ק;מ;ו;ם;כ;פ;ט;ם;כ;י;ש;נ;ת;(6, 1, 13, 68, 801)
ב;ע;ב;ה;ש;מ;ם;כ;ל;ן;ת;נ;ר;ש;א;ץ;ר;א;ב;ו;(6, 1, 14, 20, 821)
ם;י;ש;מ;ח;ו;ר;ב;ע;ת;ם;ת;א;ו;ן;ד;ר;י;ה;ר;(6, 1, 14, 40, 841)
ל;י;ח;ה;י;ר;ו;ב;ג;ל;כ;ם;כ;י;ח;א;י;נ;פ;ל;(6, 1, 14, 60, 861)
י;ח;י;נ;י;ר;ש;א;ד;ע;ם;ת;ו;א;ם;ת;ר;ז;ע;ו;(6, 1, 14, 80, 881)
ה;ם;ג;ו;ש;ר;י;ו;ם;כ;כ;ם;כ;י;ח;א;ל;ה;ו;ה;(6, 1, 15, 11, 901)
כ;י;ה;ל;א;ה;ו;ה;י;ר;ש;א;ץ;ר;א;ה;ת;א;ה;מ;(6, 1, 15, 31, 921)
ת;ש;ר;י;ץ;ר;א;ל;ם;ת;ב;ש;ו;ם;ה;ל;ן;ת;נ;ם;(6, 1, 15, 51, 941)
כ;ל;ן;ת;נ;ר;ש;א;ה;ת;ו;א;ם;ת;ש;ר;י;ו;ם;כ;(6, 1, 15, 71, 961)
ן;ד;ר;י;ה;ר;ב;ע;ב;ה;ו;ה;י;ד;ב;ע;ה;ש;מ;ם;(6, 1, 15, 91, 981)
ע;ש;ו;ה;י;ת;א;ו;נ;ע;י;ו;ש;מ;ש;ה;ח;ר;ז;מ;(6, 1, 15, 111, 1001)
ו;ה;ש;ע;נ;ו;נ;ת;י;ו;צ;ר;ש;א;ל;כ;ר;מ;א;ל;(6, 1, 16, 13, 1021)
א;ל;כ;כ;ך;ל;נ;ו;נ;ח;ל;ש;ת;ר;ש;א;ל;כ;ל;א;(6, 1, 16, 33, 1041)
ל;א;ע;מ;ש;נ;ן;כ;ה;ש;מ;ל;א;ו;נ;ע;מ;ש;ר;ש;(6, 1, 17, 5, 1061)
ך;מ;ע;ך;י;ה;ל;א;ה;ו;ה;י;ה;י;ה;י;ק;ר;ך;י;(6, 1, 17, 25, 1081)
ר;ש;א;ש;י;א;ל;כ;ה;ש;מ;ם;ע;ה;י;ה;ר;ש;א;כ;(6, 1, 17, 45, 1101)
ב;ד;ת;א;ע;מ;ש;י;א;ל;ו;ך;י;פ;ת;א;ה;ר;מ;י;(6, 1, 18, 9, 1121)
ק;ר;ת;מ;ו;י;ו;נ;ו;צ;ת;ר;ש;א;ל;כ;ל;ך;י;ר;(6, 1, 18, 29, 1141)
נ;ן;ב;ע;ש;ו;ה;י;ח;ל;ש;י;ו;ץ;מ;א;ו;ק;ז;ח;(6, 1, 18, 49, 1161)
ר;מ;ם;י;ש;נ;א;ם;י;נ;ש;ם;י;ט;ש;ה;ן;מ;ן;ו;(6, 2, 1, 14, 1181)
ה;ת;א;ו;א;ר;ו;כ;ל;ר;מ;א;ל;ש;ר;ח;ם;י;ל;ג;(6, 2, 1, 34, 1201)
א;ב;י;ו;ו;כ;ל;י;ו;ו;ח;י;ר;י;ת;א;ו;ץ;ר;א;(6, 2, 1, 54, 1221)
י;ו;ב;ח;ר;ה;מ;ש;ו;ה;נ;ו;ז;ה;ש;א;ת;י;ב;ו;(6, 2, 1, 74, 1241)
ח;י;ר;י;ך;ל;מ;ל;ר;מ;א;י;ו;ה;מ;ש;ו;ב;כ;ש;(6, 2, 1, 94, 1261)
ה;ה;נ;ה;ו;א;ב;ם;י;ש;נ;א;ה;נ;ה;ר;מ;א;ל;ו;(6, 2, 2, 14, 1281)
ה;ת;א;ר;פ;ח;ל;ל;א;ר;ש;י;י;נ;ב;מ;ה;ל;י;ל;(6, 2, 2, 34, 1301)
ח;ר;ל;א;ו;ח;י;ר;י;ך;ל;מ;ח;ל;ש;י;ו;ץ;ר;א;(6, 2, 2, 54, 1321)
א;ב;ה;ם;י;ש;נ;א;ה;י;א;י;צ;ו;ה;ר;מ;א;ל;ב;(6, 2, 3, 18, 1341)
ל;י;כ;ך;ת;י;ב;ל;ו;א;ב;ר;ש;א;ך;י;ל;א;ם;י;(6, 2, 3, 38, 1361)
א;ה;ח;ק;ת;ו;ו;א;ב;ץ;ר;א;ה;ל;כ;ת;א;ר;פ;ח;(6, 2, 3, 58, 1381)
ו;ו;נ;פ;צ;ת;ו;ם;י;ש;נ;א;ה;י;נ;ש;ת;א;ה;ש;(6, 2, 4, 7, 1401)
ל;ו;ם;י;ש;נ;א;ה;י;ל;א;ו;א;ב;ן;כ;ר;מ;א;ת;(6, 2, 4, 27, 1421)
ע;ש;ה;י;ה;י;ו;ה;מ;ה;ן;י;א;מ;י;ת;ע;ד;י;א;(6, 2, 4, 47, 1441)
א;צ;י;ם;י;ש;נ;א;ה;ו;ך;ש;ח;ב;ר;ו;ג;ס;ל;ר;(6, 2, 5, 8, 1461)
י;ש;נ;א;ה;ו;כ;ל;ה;ה;נ;א;י;ת;ע;ד;י;א;ל;ו;(6, 2, 5, 28, 1481)
ג;י;ש;ת;י;כ;ם;ה;י;ר;ח;א;ר;ה;מ;ו;פ;ד;ר;ם;(6, 2, 5, 48, 1501)
נ;מ;ט;ת;ו;ה;ג;ג;ה;ם;ת;ל;ע;ה;א;י;ה;ו;ם;ו;(6, 2, 5, 68, 1521)
ה;ל;ע;ה;ל;ת;ו;כ;ר;ע;ה;ץ;ע;ה;י;ת;ש;פ;ב;ם;(6, 2, 6, 19, 1541)
ד;ם;ה;י;ר;ח;א;ו;פ;ד;ר;ם;י;ש;נ;א;ה;ו;ג;ג;(6, 2, 6, 39, 1561)
